YEAR,WEEK,Lakes_Manapouri,Lake_Ohau,Lake_Pukaki,Lake_Taupo,Lake_Tekapo,Lake_Matahina,Lake_Dunstan,Lake_Wanaka
1998,33,100.039968,26.9051328,32.0259744,125.73792,33.5416032,50.3562528,95.534208,80.051328
1998,34,209.545056,32.5219104,37.2260448,92.903328,32.06952,36.1301472,110.454624,93.919392
1998,35,130.81824,26.1194976,33.5597472,128.12688,29.4936768,48.94344,95.8608,80.353728
1998,36,193.058208,22.9709088,30.2321376,103.559904,27.0248832,39.5200512,91.530432,76.32576
1998,37,295.499232,31.8687264,45.6285312,99.45936,33.7278816,38.4265728,131.33232,113.345568
1998,38,290.12256,48.362832,60.2284032,181.567008,62.076672,68.275872,140.779296,122.127264
1998,39,493.861536,72.285696,80.86176,95.34672,66.987648,37.2097152,231.142464,206.182368
1998,40,525.075264,60.3154944,81.847584,116.859456,52.6109472,43.3194048,164.590272,144.281088
1998,41,442.628928,145.593504,197.303904,212.296896,167.003424,79.706592,295.009344,265.585824
1998,42,474.52608,65.37888,94.100832,178.349472,83.813184,75.255264,193.86864,171.509184
1998,43,756.84672,97.55424,105.108192,158.862816,96.368832,68.529888,266.559552,239.125824
1998,44,296.708832,93.496032,154.145376,249.062688,126.46368,101.963232,230.767488,205.831584
1998,45,168.40656,61.623072,83.026944,122.992128,67.731552,53.7564384,138.71088,120.204
1998,46,137.731104,45.7398144,68.802048,96.423264,48.2406624,36.9581184,112.607712,95.927328
1998,47,89.0568,37.7286336,63.68544,99.023904,39.889584,38.6908704,99.169056,83.426112
1998,48,70.816032,33.9341184,55.2944448,111.331584,33.1182432,42.8821344,99.513792,83.746656
1998,49,165.74544,40.6177632,66.691296,157.21776,43.609104,59.630256,124.915392,107.370144
1998,50,177.442272,45.9309312,58.8700224,78.460704,35.1515808,31.110912,123.941664,106.468992
1998,51,134.8704,65.844576,136.914624,96.864768,84.30912,41.8213152,148.87152,129.657024
1998,52,115.413984,49.2071328,116.829216,51.6535488,62.439552,27.8776512,133.5096,115.371648
1999,1,220.945536,37.5532416,111.035232,53.0657568,52.5371616,27.3411936,116.653824,99.695232
1999,2,184.597056,41.1264,109.843776,46.5810912,51.3457056,25.7215392,133.11648,115.00272
1999,3,110.351808,48.8369952,166.80384,123.8328,69.691104,52.5202272,112.196448,95.540256
1999,4,34.0157664,30.1994784,95.07456,81.273024,40.6286496,36.0569664,78.249024,63.969696
1999,5,85.391712,42.5912256,127.135008,54.8692704,58.7254752,28.0288512,114.537024,97.723584
1999,6,46.4565024,28.0016352,89.486208,41.2552224,35.54712,23.1977088,71.064,57.2860512
1999,7,79.065504,28.9179072,87.417792,39.2418432,37.9711584,22.0655232,112.46256,95.788224
1999,8,157.768128,35.7696864,130.51584,38.0074464,50.1457824,21.627648,127.564416,109.837728
1999,9,102.404736,61.877088,134.646624,36.789984,70.676928,22.6866528,84.805056,70.06608
1999,10,259.906752,53.5102848,134.017632,80.523072,67.429152,38.6007552,181.567008,160.072416
1999,11,130.842432,20.9877696,103.54176,66.957408,43.3925856,34.0599168,100.3968,84.575232
1999,12,288.21744,42.2688672,90.695808,47.4005952,49.07952,26.3281536,157.743936,137.912544
1999,13,468.81072,70.658784,185.25024,61.11504,87.296832,32.1644736,277.343136,249.153408
1999,14,241.702272,44.0409312,98.91504,45.372096,45.4833792,26.5380192,144.323424,125.429472
1999,15,116.466336,46.4903712,106.80768,69.94512,61.048512,34.446384,120.149568,102.949056
1999,16,446.97744,58.3069536,65.094624,93.133152,42.511392,39.006576,195.71328,173.232864
1999,17,196.31808,54.0370656,51.3584064,47.5784064,26.06688,25.0236,163.11456,142.908192
1999,18,61.036416,26.526528,33.7442112,57.2539968,21.9082752,29.4283584,85.875552,71.064
1999,19,180.224352,24.9951744,34.1542656,26.2446912,21.585312,17.9087328,92.225952,76.966848
1999,20,799.96896,113.563296,158.330592,227.943072,112.238784,86.0328,346.895136,313.848864
1999,21,290.509632,44.5156992,66.183264,85.984416,43.5105216,36.1567584,144.414144,125.514144
1999,22,495.57312,52.6151808,73.404576,172.736928,49.9516416,62.469792,202.741056,179.758656
1999,23,284.570496,32.6731104,43.8371136,108.80352,33.14304,40.9999968,122.538528,105.162624
1999,24,232.654464,42.2864064,54.4459104,176.72256,50.7711456,67.773888,134.936928,116.69616
1999,25,127.43136,29.5178688,37.570176,116.744544,31.9322304,43.7355072,95.552352,80.063424
1999,26,83.547072,21.4165728,33.7665888,71.57808,26.0493408,29.493072,80.129952,65.717568
1999,27,458.704512,45.7422336,51.2997408,108.98496,49.3897824,42.6861792,169.31376,148.671936
1999,28,220.165344,33.8125536,46.3270752,62.711712,23.7783168,27.3738528,102.888576,86.885568
1999,29,118.66176,24.6673728,38.0491776,154.139328,21.5744256,59.22504,85.494528,70.713216
1999,30,123.705792,19.2852576,33.2011008,84.696192,18.8661312,33.1375968,77.124096,62.923392
1999,31,75.727008,16.6332096,37.6167456,77.069664,16.6598208,32.5963008,71.747424,57.9241152
1999,32,62.633088,13.7809728,31.0794624,76.573728,16.64712,31.7798208,67.749696,54.2009664
1999,33,82.331424,14.8079232,27.5232384,119.23632,23.7934368,46.4655744,78.611904,64.308384
1999,34,361.978848,26.015472,36.7119648,154.786464,26.8730784,58.1073696,111.119904,94.548384
1999,35,155.82672,14.1632064,27.0962496,86.190048,23.2914528,33.9238368,78.817536,64.495872
1999,36,283.633056,36.3297312,35.438256,78.376032,37.4304672,32.1681024,172.144224,151.302816
1999,37,99.773856,24.6619296,38.4556032,134.44704,30.6137664,54.7410528,103.686912,87.623424
1999,38,134.822016,26.940816,52.6375584,127.667232,23.2884288,48.6362016,104.26752,88.167744
1999,39,130.588416,21.473424,48.6761184,84.514752,19.4292,33.9952032,88.675776,73.66464
1999,40,124.111008,24.5204064,49.4526816,56.6927424,21.8744064,26.9625888,89.26848,74.221056
1999,41,212.67792,39.4547328,57.5630496,74.275488,38.7120384,32.3561952,127.352736,109.644192
1999,42,211.552992,34.709472,59.9423328,47.1610944,42.1019424,22.2034176,125.145216,107.587872
1999,43,484.47504,97.142976,92.975904,62.246016,83.988576,27.9260352,258.116544,231.269472
1999,44,547.410528,187.258176,219.48192,77.14224,183.290688,34.6532256,381.574368,346.102848
1999,45,225.977472,101.207232,149.379552,208.29312,112.668192,81.369792,272.601504,244.744416
1999,46,1367.63424,199.414656,195.005664,158.995872,153.334944,60.0947424,772.81344,710.0352
1999,47,333.904032,117.131616,133.14672,76.966848,98.231616,32.8249152,250.048512,223.769952
1999,48,150.468192,60.3542016,63.788256,172.416384,52.0859808,66.89088,137.295648,118.891584
1999,49,91.179648,46.076688,64.514016,110.079648,44.6046048,42.251328,109.511136,93.04848
1999,50,110.5272,43.7917536,80.329536,109.686528,49.2948288,42.8150016,98.751744,83.03904
1999,51,211.40784,39.8266848,69.328224,83.377728,45.9260928,33.1388064,115.196256,98.334432
1999,52,95.1048,32.1608448,62.028288,67.005792,32.0646816,29.3043744,82.367712,67.79808
2000,1,135.154656,44.7080256,93.883104,71.57808,44.0826624,31.824576,109.311552,92.860992
2000,2,53.0784576,36.9127584,80.95248,56.2082976,37.228464,27.022464,80.341632,65.911104
2000,3,54.3781728,29.6267328,87.60528,50.7650976,37.8501984,24.2954208,80.885952,66.425184
2000,4,206.78112,89.353152,210.663936,105.549696,142.648128,42.4515168,191.4192,169.241184
2000,5,118.927872,82.603584,156.153312,136.721088,101.72736,51.9861888,123.80256,106.335936
2000,6,258.781824,45.0479232,104.72112,77.23296,52.868592,31.5330624,109.928448,93.435552
2000,7,321.590304,53.273808,145.115712,59.9278176,69.46128,26.4273408,150.673824,131.338368
2000,8,104.969088,36.57528,103.48128,40.609296,40.8947616,21.2278752,96.205536,80.674272
2000,9,54.7598016,29.208816,83.389824,29.7180576,33.5373696,18.9822528,76.2048,62.070624
2000,10,77.698656,23.820048,79.452576,24.576048,31.1611104,17.4067488,74.583936,60.558624
2000,11,158.566464,33.1890048,78.611904,23.650704,37.5024384,16.6404672,116.986464,99.997632
2000,12,198.567936,32.3005536,80.77104,16.4808,34.3852992,14.6125728,115.353504,98.485632
2000,13,66.3768,21.866544,62.38512,17.6014944,27.2534976,15.5723904,67.91904,54.3636576
2000,14,234.468864,62.723808,114.778944,25.4390976,68.965344,18.6592896,130.45536,112.535136
2000,15,94.53024,53.497584,136.255392,97.064352,87.321024,42.7375872,96.126912,80.595648
2000,16,295.668576,43.7893344,89.280576,39.9615552,71.438976,23.6549376,135.965088,117.651744
2000,17,124.854912,38.0201472,87.93792,57.2818176,58.00032,29.3696928,102.731328,86.740416
2000,18,204.821568,25.616304,48.1203072,27.9943776,31.8935232,18.633888,85.39776,70.616448
2000,19,371.945952,44.2272096,62.046432,44.77032,42.5186496,24.2875584,169.561728,148.90176
2000,20,273.714336,28.156464,44.6820192,97.366752,32.8079808,42.5367936,111.579552,94.971744
2000,21,560.697984,66.570336,63.08064,50.1766272,37.5556608,23.3398368,181.996416,160.471584
2000,22,475.608672,91.179648,105.501312,97.505856,87.405696,40.5482112,304.268832,274.198176
2000,23,197.455104,52.959312,73.24128,190.620864,51.036048,70.955136,135.74736,117.446112
2000,24,344.01024,44.5562208,56.2203936,95.431392,46.8345024,37.3470048,135.6264,117.337248
2000,25,494.653824,48.3483168,51.093504,70.676928,42.977088,29.6515296,156.891168,137.114208
2000,26,651.79296,170.033472,139.624128,71.686944,113.660064,31.6860768,442.68336,402.941952
2000,27,152.149536,53.1534528,59.0792832,58.1436576,53.0052768,26.795664,136.557792,118.20816
2000,28,133.618464,33.2464608,40.2240384,46.460736,33.46056,22.1465664,131.398848,113.406048
2000,29,86.54688,27.8758368,32.867856,85.536864,29.3455008,37.022832,103.51152,87.466176
2000,30,408.318624,72.328032,72.285696,136.545696,59.7010176,52.9242336,217.056672,193.076352
2000,31,198.416736,50.1814656,68.9472,132.439104,53.8447392,50.4227808,122.919552,105.525504
2000,32,282.83472,30.0833568,44.5150944,79.083648,31.8542112,33.4950336,104.884416,88.742304
2000,33,253.979712,32.5884384,41.7711168,96.967584,29.8867968,39.726288,102.598272,86.619456
2000,34,134.132544,31.32864,48.3755328,112.28112,38.4997536,43.8546528,85.476384,70.695072
2000,35,79.283232,27.7772544,35.6384448,118.123488,20.3805504,47.1465792,79.095744,64.761984
2000,36,248.070816,37.863504,47.8856448,99.949248,34.5092832,41.5969344,107.2008,90.895392
2000,37,193.070304,64.187424,78.1704,170.033472,74.801664,63.225792,136.690848,118.32912
2000,38,517.31568,72.267552,56.3903424,90.000288,42.74424,36.0134208,194.914944,172.482912
2000,39,229.61232,49.1466528,55.0676448,87.508512,37.0675872,37.1002464,120.984192,103.717152
2000,40,712.87776,88.258464,84.653856,291.283776,66.419136,109.910304,229.315968,204.476832
2000,41,490.226688,108.271296,109.644192,171.497088,70.930944,64.89504,213.0408,189.344736
2000,42,440.463744,67.169088,86.558976,133.122528,59.9967648,50.2746048,200.539584,177.714432
2000,43,217.15344,52.085376,56.9098656,99.283968,30.49704,38.4302016,136.557792,118.202112
2000,44,235.835712,61.992,66.491712,92.733984,40.5675648,37.6494048,175.398048,154.326816
2000,45,103.08816,48.0834144,65.80224,96.120864,37.7389152,40.4695872,117.688032,100.656864
2000,46,80.202528,42.7067424,51.8954688,66.812256,20.4658272,29.2426848,105.87024,89.6616
2000,47,117.446112,36.0878112,49.8633408,72.594144,15.177456,30.7165824,99.132768,83.395872
2000,48,206.714592,43.4240352,51.3571968,84.79296,27.7869312,35.8023456,123.748128,106.287552
2000,49,377.03232,63.159264,68.094432,101.685024,57.8376288,40.3546752,190.741824,168.606144
2000,50,143.585568,60.72192,78.182496,117.403776,60.3100512,45.7519104,147.105504,128.018016
2000,51,184.784544,66.884832,105.797664,75.938688,69.781824,32.7608064,132.668928,114.591456
2000,52,967.68,187.42752,240.28704,103.886496,142.085664,42.1569792,379.022112,343.732032
2001,1,171.345888,79.023168,127.891008,107.194752,64.913184,40.3752384,147.583296,128.45952
2001,2,120.554784,67.550112,130.933152,90.472032,46.4286816,35.5132512,123.445728,106.009344
2001,3,209.418048,59.9042304,124.540416,46.8459936,37.3076928,20.481552,127.455552,109.74096
2001,4,160.810272,46.3682016,99.767808,56.5554528,45.0291744,24.3746496,105.646464,89.44992
2001,5,110.630016,39.2085792,91.911456,59.2728192,36.4500864,26.1563904,92.637216,77.35392
2001,6,140.876064,41.3931168,110.357856,52.9157664,38.9031552,25.3586592,92.395296,77.124096
2001,7,145.720512,48.9240864,110.757024,136.461024,41.8485312,55.4891904,127.18944,109.486944
2001,8,67.574304,30.5230464,97.844544,83.208384,31.6516032,36.5287104,79.428384,65.064384
2001,9,117.736416,40.875408,106.245216,71.3664,39.1644288,31.2965856,101.890656,85.960224
2001,10,42.6529152,22.1120928,78.363936,64.550304,28.5870816,28.8332352,68.668992,55.0561536
2001,11,207.216576,30.3210432,81.956448,29.804544,34.1512416,16.7813856,124.401312,106.8984
2001,12,47.0800512,21.3657696,82.49472,23.4190656,26.1914688,16.589664,69.61248,55.9391616
2001,13,444.80016,73.640448,173.39616,29.2245408,70.562016,18.8467776,180.16992,158.772096
2001,14,195.217344,28.0209888,62.86896,51.3317952,20.5202592,26.1134496,85.706208,70.906752
2001,15,282.115008,34.0012512,62.5968,59.4984096,18.298224,29.9992896,101.51568,85.615488
2001,16,138.190752,24.3728352,51.8960736,42.1950816,14.3664192,22.6757664,85.524768,70.737408
2001,17,75.926592,20.021904,33.8863392,20.1585888,18.407088,16.0894944,73.416672,59.473008
2001,18,80.892,15.6540384,33.1877952,133.170912,18.606672,56.328048,70.58016,56.833056
2001,19,69.606432,25.5600576,53.8840512,68.366592,27.5341248,31.2760224,96.13296,80.601696
2001,20,168.485184,32.7184704,64.145088,48.7880064,33.0111936,24.1720416,117.99648,100.94112
2001,21,243.891648,31.6443456,46.6960032,122.520384,28.4757984,48.0779712,97.028064,81.43632
2001,22,70.88256,19.9801728,32.7051648,109.898208,22.041936,43.8619104,72.201024,58.342032
2001,23,303.149952,29.5003296,34.9042176,68.082336,24.7653504,29.674512,106.8984,90.623232
2001,24,396.488736,54.5384448,46.1625696,96.320448,18.3701952,37.294992,212.321088,188.673408
2001,25,316.437408,40.7054592,54.0473472,111.833568,23.045904,43.6974048,143.76096,124.903296
2001,26,358.52544,41.688864,47.6709408,70.82208,26.4708864,30.2315328,153.334944,133.812
2001,27,85.331232,25.1487936,29.0582208,39.4111872,20.448288,21.3833088,89.153568,74.112192
2001,28,54.7501248,18.3175776,26.4618144,45.9902016,19.2701376,22.5844416,75.93264,61.816608
2001,29,31.9588416,16.5515616,35.3088288,117.766656,17.8367616,47.3812416,69.7032,56.0183904
2001,30,176.625792,17.7006816,25.9356384,49.3353504,23.674896,24.9492096,89.516448,74.45088
2001,31,241.393824,30.4958304,30.5508672,61.363008,16.365888,29.169504,120.47616,103.245408
2001,32,223.086528,27.3992544,33.7103424,65.336544,9.6755904,30.6821088,111.966624,95.328576
2001,33,150.510528,19.4455296,25.4584512,52.3926144,17.4019104,24.0383808,90.647424,75.503232
2001,34,217.60704,30.279312,39.0537504,155.669472,20.1114144,57.5848224,125.88912,108.283392
2001,35,85.18608,21.987504,39.0150432,127.262016,8.9413632,47.670336,86.238432,71.402688
2001,36,59.2474176,19.0312416,31.682448,87.03072,18.1821024,35.1473472,78.902208,64.580544
2001,37,59.4028512,19.8592128,31.55544,68.73552,27.0599616,28.6868736,85.494528,70.707168
2001,38,253.163232,26.0674848,39.7885824,63.407232,18.6381216,27.9060768,114.331392,97.536096
2001,39,309.99024,24.6710016,31.6776096,55.2654144,26.2501344,25.5038112,109.916352,93.429504
2001,40,252.256032,48.1789728,61.56864,44.6033952,22.9830048,24.8161536,183.460032,161.832384
2001,41,103.711104,40.2149664,73.319904,71.965152,37.1915712,32.7904416,111.325536,94.735872
2001,42,344.536416,45.8123904,74.946816,80.656128,38.1344544,35.3306016,168.569856,147.976416
2001,43,115.734528,41.2915104,76.047552,58.0608,46.2635712,27.3115584,109.638144,93.16944
2001,44,214.443936,44.0608896,75.128256,159.134976,45.4410432,58.9208256,120.222144,103.015584
2001,45,121.546656,38.1017952,61.29648,127.21968,41.6519712,47.68848,109.111968,92.673504
2001,46,208.027008,45.895248,75.436704,126.167328,52.7905728,47.691504,129.36672,111.513024
2001,47,549.001152,91.572768,119.193984,133.261632,87.308928,52.0623936,241.502688,215.816832
2001,48,330.172416,86.81904,116.399808,75.212928,92.117088,33.3952416,298.813536,269.123904
2001,49,490.541184,205.486848,337.732416,247.157568,194.558112,95.449536,406.383264,369.182016
2001,50,340.405632,111.954528,142.442496,279.925632,109.765152,103.342176,237.341664,211.946112
2001,51,145.218528,64.568448,88.143552,147.02688,55.82304,56.146608,133.999488,115.825248
2001,52,183.079008,57.1602528,80.160192,121.613184,56.4453792,45.8444448,129.384864,111.531168
2002,1,410.882976,175.27104,362.269152,87.03072,208.335456,34.8830496,387.91872,352.005696
2002,2,136.606176,88.17984,142.666272,96.520032,101.945088,40.5022464,151.000416,131.63472
2002,3,83.06928,71.904672,132.094368,112.46256,85.742496,44.7455232,109.063584,92.637216
2002,4,51.9783264,45.5589792,108.095904,79.906176,53.3542464,32.6592,88.173792,73.198944
2002,5,46.285344,37.0240416,101.630592,60.715872,41.555808,25.6060224,81.847584,67.320288
2002,6,65.632896,30.8272608,91.524384,65.481696,45.9533088,29.7736992,84.109536,69.418944
2002,7,217.721952,33.55128,110.545344,69.31008,42.0735168,30.1148064,83.740608,69.080256
2002,8,132.05808,29.8734912,91.554624,52.1960544,43.6429728,25.4263968,87.109344,72.219168
2002,9,336.758688,38.3279904,97.620768,79.615872,51.6934656,34.5788352,133.642656,115.492608
2002,10,121.830912,27.678672,61.399296,54.3376512,31.2663456,26.072928,83.045088,68.43312
2002,11,201.845952,31.5118944,103.438944,45.547488,34.0042752,23.7329568,97.995744,82.337472
2002,12,370.579104,54.5511456,88.101216,40.213152,41.8715136,20.6642016,148.786848,129.5784
2002,13,262.888416,51.0142752,78.539328,36.2898144,36.9484416,20.1513312,113.00688,96.296256
2002,14,195.07824,45.5438592,61.580736,29.535408,34.2310752,17.8125696,110.811456,94.25808
2002,15,88.39152,29.819664,55.1807424,22.9830048,27.3756672,17.1509184,76.241088,62.106912
2002,16,58.4551296,22.3933248,41.5080288,15.3631296,22.5753696,16.021152,68.9472,55.3186368
2002,17,195.731424,37.5538464,74.48112,105.277536,43.116192,47.0238048,117.615456,100.584288
2002,18,315.409248,30.004128,65.717568,61.441632,32.5037664,28.2242016,92.619072,77.335776
2002,19,269.37792,26.2174752,47.906208,36.366624,21.7044576,19.8785664,99.743616,83.964384
2002,20,95.848704,20.569248,41.8709088,27.212976,20.0140416,18.5697792,78.938496,64.610784
2002,21,148.635648,30.881088,43.0720416,101.164896,29.8728864,43.0297056,126.1008,108.476928
2002,22,96.217632,18.0526752,36.0031392,99.707328,18.1446048,39.2956704,71.420832,57.6174816
2002,23,327.74112,27.3992544,34.9568352,62.058528,19.0536192,26.8730784,93.750048,78.388128
2002,24,798.9408,105.120288,96.901056,147.438144,66.25584,56.5240032,259.906752,232.932672
2002,25,265.755168,47.2270176,71.324064,211.58928,44.93664,79.295328,119.986272,102.791808
2002,26,426.184416,64.163232,64.5624,115.928064,41.386464,45.1719072,164.638656,144.317376
2002,27,202.589856,34.0786656,41.6054016,288.961344,27.5468256,104.7816,98.7336,83.026944
2002,28,197.98128,23.4317664,29.7821664,109.583712,22.4749728,46.4050944,83.819232,69.152832
2002,29,262.283616,27.4827168,37.6772256,101.146752,25.1131104,38.2904928,108.603936,92.20176
2002,30,112.456512,27.5861376,29.795472,107.86608,14.657328,41.5606464,88.978176,73.948896
2002,31,101.678976,24.1091424,33.524064,89.806752,25.6217472,35.3935008,81.079488,66.600576
2002,32,226.939104,24.7774464,31.1097024,104.213088,28.7624736,39.7680192,84.085344,69.4008
2002,33,580.269312,101.9088,82.428192,120.076992,69.799968,44.2314432,269.22672,241.605504
2002,34,242.88768,37.3046688,41.6235456,109.099872,37.2701952,41.2255872,115.583328,98.691264
2002,35,143.736768,28.827792,33.3982656,90.308736,32.5073952,34.6447584,89.582976,74.51136
2002,36,265.797504,36.082368,44.81568,106.668576,39.5617824,40.12848,137.585952,119.163744
2002,37,384.68304,51.417072,59.9133024,116.33328,51.767856,42.9389856,160.386912,140.368032
2002,38,1007.95968,136.920672,107.690688,127.745856,89.310816,47.7314208,434.784672,395.59968
2002,39,447.00768,65.89296,73.204992,164.77776,59.615136,58.1775264,179.83728,158.463648
2002,40,334.841472,50.7596544,61.87104,139.249152,43.2184032,50.3864928,135.571968,117.288864
2002,41,136.6848,35.2368576,50.086512,87.859296,29.145312,35.7418656,103.644576,87.593184
2002,42,272.607552,39.263616,60.2132832,100.48752,36.5849568,39.6271008,124.19568,106.704864
2002,43,309.99024,45.0594144,64.967616,92.086848,51.0771744,36.9248544,147.940128,128.79216
2002,44,273.442176,38.7459072,59.349024,89.939808,46.4613408,36.0509184,118.323072,101.249568
2002,45,575.0136,65.735712,69.376608,106.904448,57.3900768,41.2600608,175.531104,154.453824
2002,46,241.871616,56.8167264,70.797888,85.355424,53.288928,35.1582336,136.448928,118.099296
2002,47,141.710688,50.5800288,64.840608,80.523072,52.63272,33.4551168,122.732064,105.350112
2002,48,211.71024,83.861568,86.129568,69.001632,68.874624,30.1123872,173.51712,152.578944
2002,49,222.257952,102.90672,134.307936,131.652864,100.408896,53.7261984,181.92384,160.405056
2002,50,743.904,123.784416,123.584832,133.122528,86.24448,49.56336,268.144128,240.595488
2002,51,291.761568,79.555392,72.315936,112.480704,55.714176,42.8488704,157.858848,138.01536
2002,52,394.656192,86.347296,104.182848,86.159808,65.445408,33.557328,164.9592,144.619776
2003,1,109.958688,64.77408,92.47392,65.9232,57.2146848,29.1416832,114.948288,98.104608
2003,2,90.514368,80.783136,119.41776,98.080416,62.348832,39.0319776,144.2448,125.350848
2003,3,88.222176,59.4887328,97.25184,51.5144448,52.5438144,24.6468096,108.77328,92.359008
2003,4,185.564736,57.7989216,116.883648,50.6108736,55.4867712,23.5775232,111.688416,95.07456
2003,5,297.295488,56.043792,103.4208,35.353584,50.8975488,18.987696,139.243104,120.699936
2003,6,87.974208,42.0983136,108.47088,34.5528288,37.3464,19.6626528,94.639104,79.216704
2003,7,216.657504,55.9687968,127.969632,31.0516416,47.104848,18.9254016,141.178464,122.50224
2003,8,236.615904,76.888224,122.38128,23.1166656,67.912992,15.9352704,136.255392,117.923904
2003,9,187.3368,59.5008288,91.802592,43.2958176,43.1966304,23.4384192,149.92992,130.642848
2003,10,162.152928,45.1767456,123.518304,35.4564,45.0690912,20.5771104,113.508864,96.768
2003,11,57.2031936,30.8617344,69.062112,46.6706016,27.1440288,24.439968,80.456544,66.026016
2003,12,47.5233696,25.1433504,63.921312,22.2336576,26.971056,15.8893056,70.961184,57.1910976
2003,13,48.3700896,25.8594336,67.931136,41.8606272,28.691712,24.2149824,72.400608,58.532544
2003,14,96.477696,39.747456,87.87744,43.0157952,38.909808,25.8201216,90.05472,74.946816
2003,15,47.7755712,26.6740992,62.119008,23.3567712,32.2618464,17.4702528,66.40704,52.9568928
2003,16,63.159264,19.5193152,51.6995136,5.76199008,20.1785472,13.0038048,60.1062336,47.0939616
2003,17,45.5112,16.8642432,49.9177728,0.76343904,15.0849216,11.3539104,58.3656192,45.4755168
2003,18,235.47888,62.155296,114.615648,6.5221632,77.874048,12.997152,108.537408,92.14128
2003,19,230.543712,50.1778368,83.516832,13.287456,39.1874112,15.8602752,119.41776,102.265632
2003,20,255.64896,46.0627776,60.897312,23.8944384,44.9469216,19.601568,116.738496,99.767808
2003,21,266.765184,75.091968,122.726016,210.246624,93.840768,81.115776,155.875104,136.176768
2003,22,569.080512,39.2497056,49.4490528,43.612128,37.6324704,22.0189536,106.178688,89.951904
2003,23,192.38688,44.0348832,51.8519232,144.783072,37.1564928,56.536704,133.697088,115.540992
2003,24,282.8952,48.0283776,43.1349408,107.001216,44.174592,42.106176,127.6128,109.886112
2003,25,558.163872,49.8699936,41.153616,110.581632,42.7127904,44.948736,153.849024,134.283744
2003,26,498.693888,85.966272,62.923392,128.659104,73.507392,51.5960928,265.767264,238.387968
2003,27,162.261792,44.8562016,58.3892064,100.935072,49.3861536,39.959136,119.50848,102.350304
2003,28,199.52352,29.3648544,34.1064864,74.698848,34.3695744,32.344704,95.872896,80.365824
2003,29,304.268832,32.6821824,35.7702912,88.687872,34.074432,35.9196768,112.541184,95.8608
2003,30,156.909312,21.2218272,25.6695264,62.094816,26.317872,27.603072,85.046976,70.289856
2003,31,109.86192,17.6305248,20.254752,54.0642816,25.9737408,24.8409504,77.77728,63.53424
2003,32,167.154624,17.4950496,23.8902048,49.5385632,23.2249248,23.8938336,81.76896,67.241664
2003,33,164.965248,18.1694016,25.5896928,59.6973888,24.261552,28.3959648,86.184,71.354304
2003,34,220.062528,13.846896,21.751632,51.0082272,22.6412928,25.9422912,83.117664,68.4936
2003,35,332.101728,20.484576,25.5455424,83.770848,22.716288,35.7539616,134.422848,116.218368
2003,36,252.6552,19.5302016,31.57056,167.807808,23.39064,63.23184,104.049792,87.96816
2003,37,211.268736,18.8558496,37.0730304,96.6168,20.1688704,38.1677184,93.677472,78.3216
2003,38,497.647584,39.3960672,66.231648,130.54608,28.8314208,48.015072,157.266144,137.464992
2003,39,615.44448,78.708672,82.791072,140.658336,44.6729472,52.8982272,202.692672,179.722368
2003,40,187.300512,43.7095008,60.909408,268.156224,42.2585856,95.068512,124.086816,106.608096
2003,41,246.449952,39.683952,48.1190976,168.61824,40.947984,60.2828352,135.614304,117.325152
2003,42,244.042848,38.171952,52.0926336,121.135392,33.8663808,45.1047744,133.939008,115.764768
2003,43,415.576224,51.235632,59.7983904,94.203648,36.6732576,36.34848,169.743168,149.071104
2003,44,246.36528,47.2965696,67.005792,125.048448,42.5652192,46.0712448,147.643776,128.513952
2003,45,675.5616,58.1025312,71.191008,91.844928,40.26456,35.3312064,209.266848,185.830848
2003,46,418.94496,65.07648,71.686944,85.63968,41.4487584,33.2011008,178.089408,156.836736
2003,47,437.010336,77.874048,91.494144,83.861568,49.7290752,35.1007776,193.644864,171.297504
2003,48,150.008544,50.7058272,84.617568,179.583264,39.8635776,68.378688,128.072448,110.309472
2003,49,447.715296,93.641184,106.154496,78.678432,69.836256,33.9189984,230.180832,205.281216
2003,50,288.011808,84.587328,121.982112,170.37216,69.207264,62.620992,184.379328,162.685152
2003,51,154.351008,58.5089568,108.398304,90.048672,58.3795296,34.4742048,135.880416,117.57312
2003,52,306.45216,62.86896,100.862496,148.182048,56.778624,55.139616,152.276544,132.820128
2004,1,277.93584,51.450336,82.077408,85.119552,43.010352,35.368704,123.252192,105.827904
2004,2,518.64624,150.298848,282.187584,71.838144,132.6024,30.6923904,260.898624,233.858016
2004,3,267.726816,87.381504,175.004928,57.1154976,94.74192,26.1703008,192.985632,170.686656
2004,4,110.569536,76.501152,120.89952,57.3991488,60.969888,26.9099712,160.4232,140.398272
2004,5,187.596864,106.487136,169.845984,167.299776,85.960224,64.647072,210.19824,186.695712
2004,6,222.451488,75.654432,152.68176,116.563104,66.443328,44.2695456,174.037248,153.062784
2004,7,234.57168,53.107488,134.53776,154.732032,57.0792096,57.8122272,120.488256,103.257504
2004,8,616.71456,95.503968,121.812768,213.966144,74.112192,74.656512,203.539392,180.514656
2004,9,251.028288,89.014464,127.34064,312.838848,82.899936,120.046752,186.393312,164.553984
2004,10,236.694528,66.171168,115.631712,95.219712,58.961952,44.5096512,150.298848,130.987584
2004,11,304.020864,103.547808,214.474176,91.56672,85.21632,39.82608,211.0752,187.51824
2004,12,218.901312,50.9459328,99.737568,86.329152,51.9347808,34.3780416,132.064128,114.028992
